Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
22499,53189,0,1,2.0,0,0,1,3,3,4,4,4,4,4,4,3,1,2,4,5,4,1,0,neutral or dissatisfied
22502,92279,0,0,8.0,1,0,7,2,4,2,3,1,2,1,1,3,5,5,5,5,1,0,0,neutral or dissatisfied
22505,102795,0,0,8.0,1,2,3,4,0,4,4,3,4,2,3,3,2,3,1,4,3,0,3,neutral or dissatisfied
22506,40208,1,1,2.0,0,0,1,1,0,1,5,4,1,4,4,2,5,1,2,1,4,0,1,neutral or dissatisfied
22507,80423,1,1,5.0,0,1,7,3,3,3,2,4,3,5,4,3,3,3,5,4,4,0,0,neutral or dissatisfied
22508,55171,1,0,1.0,1,0,6,3,5,3,2,4,3,3,4,4,4,5,1,3,4,4,4,neutral or dissatisfied
22509,8017,1,1,5.0,0,1,0,1,1,1,4,4,1,4,4,4,4,4,3,5,4,0,0,neutral or dissatisfied
22510,27964,1,0,8.0,1,0,6,3,4,3,4,3,3,4,1,1,3,1,4,1,5,0,0,neutral or dissatisfied
22511,54091,0,0,1.0,1,0,5,3,2,3,4,5,3,5,5,3,4,2,3,3,5,0,0,neutral or dissatisfied
22513,24017,1,1,2.0,0,0,1,1,1,1,3,5,1,4,5,3,1,3,4,3,5,0,0,neutral or dissatisfied
22515,45900,1,1,2.0,0,0,2,2,2,2,4,2,2,2,1,3,4,4,2,2,2,6,6,neutral or dissatisfied
22518,27050,1,0,2.0,0,0,6,3,3,3,3,3,3,3,3,2,4,4,4,4,3,1,2,neutral or dissatisfied
22520,37827,1,0,2.0,1,1,2,1,4,1,1,2,1,2,2,5,5,5,3,4,2,4,3,neutral or dissatisfied
22521,37689,0,0,6.0,1,0,3,2,4,2,2,5,2,5,5,5,2,5,3,5,5,3,0,neutral or dissatisfied
22525,125036,1,0,5.0,0,1,7,2,1,1,1,2,2,2,1,3,2,3,2,3,2,0,0,neutral or dissatisfied
22530,33725,1,0,7.0,1,0,1,2,4,1,2,3,4,4,2,2,1,2,5,2,3,0,1,neutral or dissatisfied
22531,48746,0,0,4.0,0,1,8,3,1,1,1,1,4,3,1,1,1,3,4,1,2,4,5,neutral or dissatisfied
22532,115733,1,0,7.0,0,1,8,3,5,5,5,3,3,3,1,1,3,3,3,4,3,5,5,neutral or dissatisfied
22533,98986,1,0,4.0,1,0,1,2,4,2,3,5,2,5,5,3,5,4,5,4,5,0,0,neutral or dissatisfied
22536,19946,1,0,8.0,1,0,0,2,5,2,4,2,3,3,5,4,5,5,3,3,3,5,5,neutral or dissatisfied
22537,74719,0,0,8.0,1,0,4,4,4,4,4,3,4,3,3,2,1,4,3,4,3,1,0,neutral or dissatisfied
22539,45864,0,1,5.0,0,1,0,4,4,4,3,5,4,4,5,4,5,5,4,4,5,3,2,neutral or dissatisfied
22541,4206,1,0,1.0,0,1,2,4,1,1,1,4,4,4,4,1,4,4,2,3,4,0,0,neutral or dissatisfied
22543,29933,0,0,8.0,0,1,0,2,1,1,1,3,4,4,3,3,3,2,3,3,3,0,0,neutral or dissatisfied
22545,95747,0,0,6.0,0,0,0,3,3,3,3,3,3,3,3,4,3,3,1,3,3,0,0,neutral or dissatisfied
22548,107231,1,1,1.0,0,0,1,1,3,1,4,3,1,2,3,2,5,3,3,3,3,0,0,neutral or dissatisfied
22552,112285,1,0,5.0,1,0,5,3,1,3,3,5,3,5,5,2,2,3,3,4,5,1,0,neutral or dissatisfied
22555,93946,1,0,1.0,1,0,1,2,4,2,3,4,2,4,4,3,2,4,3,5,4,1,0,neutral or dissatisfied
22556,11234,0,0,2.0,1,0,0,4,4,4,3,3,4,3,3,4,5,5,3,4,3,0,0,neutral or dissatisfied
22557,22015,0,0,3.0,1,0,1,1,1,1,3,4,1,4,4,3,3,2,2,3,4,0,0,neutral or dissatisfied
22559,125747,0,0,5.0,1,1,3,3,1,3,4,1,4,4,2,2,3,2,4,2,4,0,0,neutral or dissatisfied
22564,33542,1,0,8.0,1,1,1,3,3,3,4,4,2,4,3,3,3,3,2,3,2,0,0,neutral or dissatisfied
22572,108002,1,0,1.0,1,0,0,4,2,3,4,3,3,2,3,2,4,4,2,3,3,4,4,neutral or dissatisfied
22573,91764,0,0,1.0,0,0,1,4,2,2,2,4,4,3,4,1,2,4,4,4,4,0,0,neutral or dissatisfied
22577,64957,1,0,6.0,0,1,0,2,3,3,3,2,4,4,1,1,1,2,1,1,1,0,0,neutral or dissatisfied
22579,44032,0,1,5.0,0,1,0,3,2,2,3,2,2,2,2,1,3,4,1,4,2,0,0,neutral or dissatisfied
22581,47764,1,1,6.0,0,0,0,3,4,3,2,1,3,1,1,5,4,2,5,2,1,0,0,neutral or dissatisfied
22582,125602,1,0,7.0,1,0,5,3,4,3,1,5,3,5,4,4,3,4,3,4,5,0,0,neutral or dissatisfied
22583,71106,0,1,6.0,0,1,7,3,3,3,4,2,3,2,2,3,4,4,5,5,2,4,3,neutral or dissatisfied
22584,21668,0,0,1.0,0,1,2,1,1,1,1,1,1,1,1,2,3,4,1,3,1,3,2,neutral or dissatisfied
22585,100528,1,0,2.0,1,0,2,3,5,3,2,1,3,1,1,3,2,5,4,4,1,0,0,neutral or dissatisfied
22586,118136,0,0,8.0,1,0,5,3,5,3,4,5,3,5,5,1,1,5,1,2,5,0,0,neutral or dissatisfied
22587,90308,1,0,7.0,1,0,2,2,5,2,2,3,4,4,2,2,2,2,5,2,4,4,4,neutral or dissatisfied
22589,35473,0,0,1.0,1,0,3,3,1,2,3,1,2,1,1,3,3,3,3,2,1,2,4,neutral or dissatisfied
22590,45749,0,1,2.0,0,0,0,1,0,0,5,4,0,4,4,5,5,2,2,2,4,0,0,neutral or dissatisfied
22591,54660,0,1,1.0,0,0,2,3,3,3,3,1,3,1,1,2,5,3,4,4,1,0,0,neutral or dissatisfied
22595,88273,1,1,7.0,0,1,1,4,4,4,4,1,4,1,1,4,3,4,5,5,1,1,0,neutral or dissatisfied
22596,126109,0,0,8.0,0,1,8,3,5,2,2,2,4,4,3,3,3,3,3,3,1,0,0,neutral or dissatisfied
22598,11744,0,1,1.0,0,0,1,1,2,2,3,2,2,2,2,3,3,3,4,3,2,2,2,neutral or dissatisfied
22599,105359,1,0,3.0,1,0,1,2,4,4,2,4,4,4,4,3,4,4,3,5,4,0,0,neutral or dissatisfied
22601,125137,1,0,7.0,1,0,0,4,5,4,3,4,4,4,1,1,4,1,3,1,3,0,2,neutral or dissatisfied
22604,15992,1,0,7.0,0,1,2,4,3,3,3,1,3,2,4,4,4,4,1,4,2,0,2,neutral or dissatisfied
22605,96139,0,0,7.0,1,1,1,2,3,2,4,5,2,1,3,3,2,3,1,3,2,3,3,neutral or dissatisfied
22608,78246,0,0,1.0,1,2,0,2,2,2,4,5,2,5,5,4,2,4,2,4,5,0,1,neutral or dissatisfied
22610,26652,0,0,8.0,0,0,1,4,2,2,2,4,4,4,4,1,1,3,3,4,4,0,0,neutral or dissatisfied
22612,41538,1,1,2.0,0,0,4,2,1,1,4,1,1,1,1,1,5,3,4,4,1,1,3,neutral or dissatisfied
22613,49651,0,1,4.0,0,0,0,2,0,1,1,5,1,5,5,1,5,2,4,3,5,4,4,neutral or dissatisfied
22617,121017,0,0,5.0,1,0,2,4,5,4,5,2,4,2,2,4,3,5,5,4,2,3,2,neutral or dissatisfied
22618,87498,0,0,2.0,0,1,8,2,1,4,1,2,2,2,2,3,1,4,3,4,2,0,0,neutral or dissatisfied
22619,16021,0,0,8.0,1,0,2,3,4,3,4,3,3,3,3,2,3,2,3,5,3,0,0,neutral or dissatisfied
22620,43082,0,0,8.0,1,0,0,3,5,3,5,5,3,5,5,2,5,1,5,4,5,0,0,neutral or dissatisfied
22621,17684,1,0,5.0,1,0,3,1,5,1,2,2,1,2,2,4,3,4,3,4,2,0,0,neutral or dissatisfied
22623,14659,0,0,8.0,1,0,0,3,5,3,2,3,2,2,3,1,3,4,2,5,2,5,5,neutral or dissatisfied
22625,44571,0,0,5.0,0,0,0,2,5,4,5,2,1,2,2,3,2,3,1,3,2,0,0,neutral or dissatisfied
22626,115902,0,0,7.0,0,0,1,3,1,1,1,3,3,3,3,5,4,4,3,3,3,5,5,neutral or dissatisfied
22627,32449,1,0,,0,1,9,3,1,1,1,3,4,4,3,3,3,3,2,3,4,0,0,neutral or dissatisfied
22628,123581,1,1,5.0,1,0,6,1,1,1,4,2,1,2,2,2,5,3,3,3,2,1,1,neutral or dissatisfied
22629,71894,1,0,5.0,1,0,6,1,3,1,4,4,1,4,4,1,1,4,2,4,4,0,1,neutral or dissatisfied
22630,107306,0,0,1.0,1,0,0,3,4,3,4,5,3,5,5,5,4,4,4,4,5,4,4,neutral or dissatisfied
22634,85219,1,1,2.0,0,0,1,1,1,1,3,1,1,1,1,2,4,4,4,4,1,0,0,neutral or dissatisfied
22635,79086,0,0,8.0,1,0,0,1,2,1,4,1,1,1,1,4,3,3,2,4,1,1,1,neutral or dissatisfied
22636,125501,1,0,,0,1,8,2,1,5,5,2,2,2,2,2,2,2,1,2,4,3,3,neutral or dissatisfied
22637,53052,0,0,8.0,1,0,3,2,5,1,1,5,1,4,5,4,5,4,4,5,5,0,0,neutral or dissatisfied
22638,33808,0,1,1.0,0,0,4,2,2,2,1,3,2,3,3,3,5,1,1,4,3,3,2,neutral or dissatisfied
22639,15624,0,0,2.0,1,0,0,2,5,2,1,4,2,4,4,5,5,5,3,4,4,0,0,neutral or dissatisfied
22640,70690,1,0,2.0,1,0,1,1,5,1,2,5,1,5,5,5,2,4,4,4,5,0,0,neutral or dissatisfied
22641,120180,0,0,6.0,0,1,6,3,1,1,1,2,1,3,3,3,3,3,1,3,4,0,0,neutral or dissatisfied
22646,85012,0,0,2.0,0,1,5,2,1,5,5,2,2,2,2,4,4,3,1,4,2,0,1,neutral or dissatisfied
22647,39008,0,0,5.0,0,1,9,1,1,1,1,3,3,4,1,1,1,1,2,1,2,0,0,neutral or dissatisfied
22648,120686,1,0,8.0,1,0,0,3,4,3,5,4,4,4,3,3,3,3,3,3,5,0,0,neutral or dissatisfied
22649,99004,0,0,7.0,0,2,1,2,1,1,1,2,2,2,2,2,5,3,2,3,2,3,3,neutral or dissatisfied
22650,111125,0,0,2.0,0,1,3,2,1,1,1,2,2,2,2,3,3,3,3,4,2,4,4,neutral or dissatisfied
22651,23021,0,0,2.0,1,1,3,2,5,3,1,3,3,3,3,5,3,4,4,4,3,0,0,neutral or dissatisfied
22652,45036,1,0,5.0,1,0,2,2,4,1,4,5,1,5,5,1,3,3,4,3,5,1,0,neutral or dissatisfied
22655,34083,0,0,1.0,1,2,6,3,3,4,3,2,4,2,2,4,3,4,3,3,2,4,4,neutral or dissatisfied
22656,80588,0,0,8.0,1,0,6,1,2,1,4,5,1,5,5,2,3,4,3,4,5,0,0,neutral or dissatisfied
22657,10732,0,0,4.0,0,0,0,2,4,4,4,2,2,2,2,4,3,4,2,4,2,4,4,neutral or dissatisfied
22659,51910,0,0,4.0,1,0,1,3,4,3,3,3,3,3,3,4,2,5,4,4,3,0,0,neutral or dissatisfied
22663,117325,0,0,2.0,1,2,0,2,2,2,3,5,2,5,5,4,4,4,1,4,5,1,1,neutral or dissatisfied
22667,112535,1,0,8.0,1,0,2,2,4,2,4,2,5,4,2,2,2,2,4,2,3,4,4,neutral or dissatisfied
22668,39764,0,0,7.0,0,1,7,2,4,4,4,2,4,4,2,2,2,2,1,2,4,0,0,neutral or dissatisfied
22669,64224,0,1,3.0,0,1,6,3,3,3,4,5,3,5,5,4,2,3,4,4,5,0,3,neutral or dissatisfied
22670,46032,0,0,7.0,0,0,2,2,5,5,5,2,2,2,2,2,1,3,1,4,2,0,0,neutral or dissatisfied
22672,31605,0,0,1.0,1,0,1,1,4,1,1,3,1,3,3,3,4,5,4,4,3,1,0,neutral or dissatisfied
22673,5100,0,0,2.0,1,0,0,3,5,3,2,3,3,3,3,3,5,5,4,5,3,0,0,neutral or dissatisfied
22674,127279,1,0,3.0,1,0,3,1,2,0,3,5,0,5,5,4,1,3,4,3,5,4,4,neutral or dissatisfied
22675,109427,0,0,2.0,1,1,2,1,5,1,4,1,1,1,1,4,2,5,3,5,1,1,0,neutral or dissatisfied
22676,37531,1,0,8.0,0,0,3,3,3,3,3,4,4,4,4,4,3,4,2,4,4,0,0,neutral or dissatisfied
22680,78726,1,1,2.0,0,0,1,3,4,2,3,3,2,3,3,4,4,4,3,4,3,4,4,neutral or dissatisfied
22682,71240,0,0,8.0,0,1,8,3,2,2,2,1,4,3,3,3,4,3,1,3,1,0,0,neutral or dissatisfied
22683,13682,1,1,2.0,0,0,2,1,1,1,4,5,1,5,5,1,1,3,3,4,5,0,0,neutral or dissatisfied
22684,28368,0,0,7.0,0,1,8,2,5,5,5,2,3,4,2,2,1,2,2,2,4,0,0,neutral or dissatisfied
22685,43120,1,0,7.0,1,0,0,4,4,4,2,4,5,4,4,4,4,4,3,4,3,0,0,neutral or dissatisfied
22686,26277,1,0,5.0,1,0,2,3,3,3,3,3,3,3,3,2,1,3,1,4,3,3,0,neutral or dissatisfied
22688,115591,1,0,2.0,0,0,0,3,3,3,3,3,3,3,3,2,5,3,2,4,3,3,2,neutral or dissatisfied
22689,113087,1,0,7.0,0,0,1,2,2,2,2,5,4,4,1,1,2,1,3,1,3,3,2,neutral or dissatisfied
22692,76796,0,0,2.0,0,0,1,3,1,1,1,3,4,3,3,2,5,4,1,4,3,0,0,neutral or dissatisfied
22694,47652,0,0,7.0,0,1,8,2,2,2,2,3,3,3,2,2,2,2,2,2,4,0,0,neutral or dissatisfied
22696,72740,1,0,7.0,1,2,3,2,5,2,4,2,4,4,4,4,2,4,3,4,5,0,0,neutral or dissatisfied
22701,41132,0,0,3.0,0,0,0,4,5,5,5,4,4,4,4,2,4,4,2,3,4,1,2,neutral or dissatisfied
22702,61275,1,0,8.0,1,0,2,2,5,3,3,2,4,4,2,2,3,2,5,2,4,4,4,neutral or dissatisfied
22703,62727,1,1,3.0,0,0,7,2,2,2,3,1,2,1,1,3,1,2,1,3,1,0,0,neutral or dissatisfied
22708,59112,0,0,8.0,1,0,6,3,1,3,3,5,3,5,5,3,2,3,2,4,5,1,2,neutral or dissatisfied
22710,15534,1,0,1.0,1,0,1,3,2,3,4,3,3,3,4,5,4,4,3,3,3,5,5,neutral or dissatisfied
22711,38991,1,1,5.0,0,0,0,3,3,3,2,4,3,4,4,4,1,3,4,3,4,4,4,neutral or dissatisfied
22712,14204,1,0,2.0,0,0,1,4,1,1,1,4,4,3,4,4,5,4,3,3,4,4,3,neutral or dissatisfied
22714,16134,0,0,4.0,1,0,2,3,1,3,3,3,3,3,3,2,2,2,4,2,3,1,0,neutral or dissatisfied
22715,22370,1,1,2.0,0,0,0,2,1,2,3,5,2,5,5,2,4,3,4,3,5,0,0,neutral or dissatisfied
22716,20730,0,0,8.0,1,0,2,3,5,3,5,1,3,1,1,5,5,1,5,3,1,0,2,neutral or dissatisfied
22717,55099,0,0,7.0,0,0,0,3,2,2,2,2,3,2,2,2,1,3,2,4,2,0,2,neutral or dissatisfied
22721,41550,0,1,8.0,0,0,4,3,3,3,3,1,3,1,1,4,4,2,1,3,1,0,0,neutral or dissatisfied
22722,11869,0,0,4.0,1,0,2,3,4,3,2,5,3,5,5,5,5,4,5,5,5,2,0,neutral or dissatisfied
22723,37719,0,0,8.0,1,0,3,3,5,3,4,4,3,4,4,5,2,5,5,4,4,0,0,neutral or dissatisfied
22724,73814,0,0,4.0,1,2,0,2,5,2,1,4,2,4,4,2,2,4,5,4,4,0,0,neutral or dissatisfied
22728,17425,0,0,5.0,0,0,0,2,1,4,1,2,2,2,2,1,1,3,4,3,2,0,4,neutral or dissatisfied
22729,76376,1,0,8.0,0,1,6,2,2,2,2,4,3,4,2,2,1,2,4,2,1,0,0,neutral or dissatisfied
22730,14314,0,0,,0,0,1,4,3,2,2,4,4,4,4,1,3,3,4,2,4,4,4,neutral or dissatisfied
22731,42851,1,1,5.0,0,0,0,4,2,4,3,5,4,2,5,2,5,3,1,3,5,0,1,neutral or dissatisfied
22732,78065,1,0,1.0,1,0,0,3,4,3,3,5,3,5,5,3,2,4,4,5,5,0,0,neutral or dissatisfied
22733,19942,1,0,2.0,1,0,0,2,5,2,3,4,2,4,4,2,3,3,3,5,4,2,0,neutral or dissatisfied
22735,18069,1,0,2.0,1,0,1,3,5,3,3,4,3,4,4,3,4,4,5,5,4,3,3,neutral or dissatisfied
22737,33385,0,0,6.0,1,0,7,4,3,4,2,4,4,4,4,4,3,4,4,5,4,0,0,neutral or dissatisfied
22742,45427,1,1,2.0,0,0,1,1,5,2,2,4,2,4,4,2,5,4,4,1,4,0,1,neutral or dissatisfied
22743,14864,0,0,8.0,0,1,0,2,4,4,4,5,3,3,2,2,2,2,1,2,3,0,0,neutral or dissatisfied
22744,118335,0,0,2.0,0,1,8,3,4,4,4,3,3,3,3,2,3,3,2,2,3,0,0,neutral or dissatisfied
22745,3277,0,1,2.0,0,0,1,3,4,3,3,2,3,2,2,5,1,1,4,4,2,0,0,neutral or dissatisfied
22746,73438,1,0,1.0,1,0,3,1,5,1,4,4,1,3,4,3,1,3,1,3,4,3,3,neutral or dissatisfied
22747,81359,1,0,3.0,1,0,4,2,4,2,3,5,2,5,5,5,5,4,4,5,5,0,0,neutral or dissatisfied
22748,1039,0,1,2.0,0,0,0,1,0,1,3,5,1,5,5,2,1,1,5,3,5,0,0,neutral or dissatisfied
22750,90857,1,0,8.0,0,0,0,3,1,1,1,2,4,4,3,3,3,3,3,3,2,3,3,neutral or dissatisfied
22751,23692,0,0,5.0,0,1,8,3,2,2,2,2,2,3,2,2,1,3,4,2,1,4,4,neutral or dissatisfied
22752,31204,1,0,2.0,0,1,1,2,5,5,5,2,2,2,2,1,1,4,4,4,2,0,1,neutral or dissatisfied
22754,48795,1,1,1.0,0,0,0,4,2,4,3,4,4,4,4,2,5,3,3,3,4,4,4,neutral or dissatisfied
22755,88921,0,0,4.0,1,2,2,2,5,2,4,5,2,3,5,4,3,4,5,4,5,2,0,neutral or dissatisfied
22756,80181,1,0,6.0,1,0,7,2,1,2,3,2,4,4,2,4,2,2,4,1,4,0,0,neutral or dissatisfied
22757,72601,0,0,6.0,1,0,3,2,3,2,1,2,2,1,2,1,3,5,1,4,2,1,0,neutral or dissatisfied
22761,96508,0,0,8.0,0,1,1,2,2,2,2,1,3,3,2,2,2,2,1,2,1,3,2,neutral or dissatisfied
22762,84229,1,0,3.0,1,0,1,1,5,1,4,4,1,4,4,4,4,4,4,5,4,0,0,neutral or dissatisfied
22763,124967,0,1,5.0,0,0,0,3,3,3,4,3,3,3,3,1,5,3,2,3,3,0,0,neutral or dissatisfied
22764,9602,0,0,1.0,1,0,0,3,1,3,2,5,3,5,5,3,3,1,2,1,5,3,2,neutral or dissatisfied
22770,3634,1,1,2.0,0,0,1,2,0,1,3,3,1,5,3,3,5,5,4,5,3,1,0,neutral or dissatisfied
22773,80747,1,0,1.0,1,0,0,4,4,4,4,1,4,1,1,2,5,3,3,3,1,0,0,neutral or dissatisfied
22774,62242,1,0,8.0,1,0,7,2,4,2,1,5,5,5,3,3,2,3,4,3,2,0,0,neutral or dissatisfied
22777,103557,0,0,8.0,1,0,2,4,5,4,3,1,4,1,1,5,3,5,4,5,1,0,0,neutral or dissatisfied
22779,124731,0,0,7.0,1,0,0,4,3,4,4,5,4,5,5,1,2,3,1,4,5,0,0,neutral or dissatisfied
22782,106202,1,1,,0,2,1,4,4,4,4,2,4,2,2,4,2,3,3,3,2,0,0,neutral or dissatisfied
22783,19798,0,0,3.0,1,2,1,2,1,3,3,3,3,3,3,3,1,4,1,3,3,4,4,neutral or dissatisfied
22784,34303,0,0,8.0,1,0,1,1,4,1,2,2,1,2,2,3,4,4,3,5,2,0,0,neutral or dissatisfied
22786,103663,1,1,2.0,0,0,1,1,5,1,5,3,1,3,3,4,5,5,5,5,3,0,0,neutral or dissatisfied
22787,75250,1,0,6.0,1,0,6,3,4,3,1,3,5,4,4,4,3,4,4,4,3,0,0,neutral or dissatisfied
22789,24682,0,0,7.0,0,1,8,4,3,3,3,3,3,2,4,4,4,4,4,4,4,3,1,neutral or dissatisfied
22791,66187,1,0,6.0,0,1,9,1,5,5,5,1,2,2,1,1,1,1,1,1,4,1,0,neutral or dissatisfied
22792,44079,1,0,8.0,1,0,1,1,3,1,1,2,5,2,1,1,1,1,2,1,2,0,1,neutral or dissatisfied
22795,18261,0,0,8.0,1,0,0,3,3,3,4,2,3,3,2,4,5,4,2,4,2,0,0,neutral or dissatisfied
22796,47776,1,1,5.0,0,1,2,2,2,2,4,1,2,1,1,3,1,3,2,4,1,0,0,neutral or dissatisfied
22797,122334,1,0,8.0,1,2,1,3,4,3,3,2,4,3,4,4,3,4,1,4,4,4,4,neutral or dissatisfied
22798,107054,1,1,2.0,0,0,0,3,1,3,3,4,3,4,4,3,1,3,4,3,4,4,3,neutral or dissatisfied
22799,77792,1,0,8.0,1,0,1,2,5,2,1,4,5,5,1,1,2,1,5,1,3,0,0,neutral or dissatisfied
22803,22048,0,1,1.0,0,0,0,3,0,3,1,2,3,2,2,4,4,4,2,2,2,0,0,neutral or dissatisfied
22804,118259,1,1,2.0,0,0,6,2,2,2,4,2,2,2,2,1,1,3,3,4,2,2,2,neutral or dissatisfied
22805,57879,1,1,2.0,0,0,0,3,1,3,4,1,3,1,1,3,3,4,3,3,1,2,1,neutral or dissatisfied
22806,33358,0,1,2.0,0,0,3,2,2,2,4,4,2,4,4,1,2,3,2,4,4,0,0,neutral or dissatisfied
22808,34152,0,0,3.0,0,0,3,3,1,1,1,3,2,3,3,2,1,2,1,2,3,0,2,neutral or dissatisfied
22812,3283,0,0,2.0,1,0,1,3,5,3,3,2,3,2,2,4,4,2,4,2,2,1,0,neutral or dissatisfied
22813,44271,1,0,5.0,1,0,0,2,3,2,2,1,2,1,1,3,3,2,2,2,1,0,0,neutral or dissatisfied
22815,81532,0,0,1.0,0,0,3,3,1,1,1,3,3,4,3,2,1,3,1,3,3,0,0,neutral or dissatisfied
22816,92522,0,0,1.0,1,0,7,2,0,2,5,2,2,2,5,3,4,4,2,5,2,6,6,neutral or dissatisfied
22817,7474,1,0,5.0,1,0,1,2,4,2,3,3,2,5,3,3,3,4,5,5,3,0,0,neutral or dissatisfied
22818,19396,1,1,2.0,0,0,0,1,4,1,3,1,3,3,2,2,3,1,3,4,3,5,5,neutral or dissatisfied
22819,48552,1,0,6.0,1,0,2,4,4,4,3,3,4,4,4,4,4,4,5,4,5,0,0,neutral or dissatisfied
22821,58085,1,0,2.0,0,1,7,2,1,1,1,2,1,2,2,3,5,2,1,2,2,2,0,neutral or dissatisfied
22824,77860,0,0,8.0,1,2,1,2,2,3,2,1,3,1,1,3,1,1,3,2,1,0,2,neutral or dissatisfied
22826,18688,0,0,2.0,1,0,0,2,2,2,3,4,2,4,4,4,3,4,4,3,4,0,0,neutral or dissatisfied
22830,124749,1,0,7.0,0,1,7,2,2,2,2,1,4,3,2,2,2,2,3,2,4,0,3,neutral or dissatisfied
22831,58397,1,1,2.0,0,0,2,2,2,2,3,3,2,5,3,4,2,4,2,4,3,4,4,neutral or dissatisfied
22832,87725,0,0,1.0,1,2,1,3,5,3,4,3,3,5,3,3,3,5,3,4,3,1,1,neutral or dissatisfied
22834,75295,0,0,6.0,1,2,6,4,5,4,3,5,4,5,5,5,5,4,3,4,5,0,0,neutral or dissatisfied
22837,102931,1,0,8.0,1,0,0,4,4,4,4,5,3,4,5,5,4,5,1,5,4,0,0,neutral or dissatisfied
22838,69852,0,0,8.0,1,0,3,3,4,3,3,2,3,2,2,5,3,4,4,5,2,4,4,neutral or dissatisfied
22845,3152,1,0,1.0,1,0,0,3,1,3,4,4,3,4,4,1,5,4,1,4,4,2,1,neutral or dissatisfied
22846,126275,1,0,1.0,1,0,1,2,4,2,2,3,2,3,3,5,3,5,4,5,3,2,3,neutral or dissatisfied
22849,53378,1,0,7.0,0,0,3,3,4,4,4,2,3,3,3,3,3,3,3,3,2,0,0,neutral or dissatisfied
22851,129293,1,0,1.0,1,0,1,4,5,4,4,4,4,4,4,3,5,4,3,5,4,0,0,neutral or dissatisfied
22854,61076,1,1,2.0,0,0,5,2,1,1,4,4,2,4,4,5,3,4,3,5,4,0,0,neutral or dissatisfied
22855,90138,1,0,,0,1,8,2,5,5,5,1,4,4,2,2,2,2,3,2,2,0,0,neutral or dissatisfied
22856,58801,0,0,4.0,1,0,3,2,1,2,2,2,2,2,2,4,2,2,1,2,2,0,0,neutral or dissatisfied
22861,35914,0,1,2.0,0,0,2,2,1,1,1,3,1,3,3,5,5,4,5,2,3,4,2,neutral or dissatisfied
22862,69399,1,0,7.0,0,1,3,3,2,2,2,2,2,3,3,3,3,3,4,3,2,4,4,neutral or dissatisfied
22866,7093,0,1,2.0,0,0,0,1,0,1,3,1,1,1,1,4,3,4,5,5,1,0,0,neutral or dissatisfied
22867,97645,0,1,1.0,0,1,5,3,4,3,2,2,3,2,2,4,2,4,4,4,2,0,0,neutral or dissatisfied
22868,75786,0,0,8.0,1,0,2,2,1,2,4,4,2,4,4,4,4,3,4,4,4,1,1,neutral or dissatisfied
22870,61097,0,0,4.0,1,0,6,4,3,4,2,1,4,1,1,3,2,3,3,2,1,1,2,neutral or dissatisfied
22871,64596,0,1,7.0,0,1,1,3,3,3,1,3,3,4,3,4,3,4,3,4,3,0,3,neutral or dissatisfied
22872,97954,0,0,3.0,0,1,8,2,5,3,3,2,2,2,2,1,1,3,2,3,2,0,0,neutral or dissatisfied
22873,62055,0,0,3.0,1,0,7,1,2,1,3,4,1,4,4,2,2,2,3,3,4,0,0,neutral or dissatisfied
22874,126443,1,0,8.0,1,2,1,1,2,1,3,3,4,3,4,4,1,4,3,4,2,0,0,neutral or dissatisfied
22875,81115,1,0,7.0,0,0,2,2,4,5,4,3,4,3,2,2,2,2,2,2,2,0,0,neutral or dissatisfied
22880,120460,0,0,6.0,1,0,0,2,3,2,2,1,2,1,1,5,1,2,3,4,1,0,0,neutral or dissatisfied
22881,79695,1,0,8.0,1,0,2,2,2,2,3,4,4,4,1,1,2,1,1,1,4,2,4,neutral or dissatisfied
22882,13917,0,0,5.0,0,0,0,3,1,4,1,3,3,3,3,4,1,4,3,3,3,0,0,neutral or dissatisfied
22885,3432,0,0,7.0,1,0,0,2,5,2,1,4,2,4,4,5,2,5,3,5,4,3,4,neutral or dissatisfied
22888,76573,0,0,2.0,0,0,1,1,1,5,5,1,1,2,1,1,4,3,2,3,1,4,4,neutral or dissatisfied
22889,91009,1,0,3.0,1,0,1,2,2,3,2,2,3,3,2,2,4,3,3,2,2,2,3,neutral or dissatisfied
22891,101841,0,0,4.0,1,2,5,4,4,4,3,2,4,3,2,2,2,1,1,4,2,2,0,neutral or dissatisfied
22893,63380,1,0,3.0,1,0,0,3,3,1,3,3,1,3,3,3,3,2,1,5,3,1,0,neutral or dissatisfied
22894,6402,1,0,5.0,1,0,0,2,3,4,4,1,4,1,1,3,2,4,3,3,1,0,0,neutral or dissatisfied
22897,31663,1,1,2.0,0,0,2,3,3,3,4,4,3,4,4,2,4,5,4,5,4,0,0,neutral or dissatisfied
22899,72738,1,0,1.0,1,2,3,2,4,2,4,5,2,5,5,3,2,4,5,5,5,0,1,neutral or dissatisfied
22900,5106,0,0,8.0,1,0,0,4,5,4,1,1,4,1,1,3,3,5,3,5,1,0,0,neutral or dissatisfied
